Loadcase/Frequency
Loadcase,Eigen Mode-Y
,52.5241,0.00778305
,57.2578,-0.0714353
,62.2457,0.00213566
,62.465,-0.000287609
,64.2981,-0.00221305
,64.9729,-0.0119749
,66.107,-0.000428817
,66.9148,0.0101941
,67.9321,-0.00136754
,73.2667,-0.00977684
,73.6471,0.00964839
,75.1951,0.0198342
,76.3107,-0.000946382
,77.9703,-0.0054718
,78.6271,-0.0137591
,80.1933,0.000266158
,81.0863,-0.00564571
,83.3348,0.0124518
,84.7171,-0.0136596
,85.445,-0.00675808
,86.787,0.0393499
,87.326,0.000852365
,89.4985,0.00258845
,89.6172,0.0160539
,92.0527,0.0155057
,93.827,-0.000184677
,97.1972,-0.000481987
,97.8548,0.0118165
,99.2412,-0.00312054
,99.9553,0.023382
