Loadcase/Frequency
Loadcase,Eigen Mode-X
,66.107,0.00250263
,66.9148,-6.96542e-05
,67.9321,-0.00125038
,73.2667,-0.000893542
,73.6471,-0.00877181
,75.1951,-0.00207626
,76.3107,0.00835998
,77.9703,-0.016006
,78.6271,-0.00302839
,80.1933,-1.78633e-05
,81.0863,-0.000331078
,83.3348,-0.00131185
,84.7171,-0.00157292
,85.445,-0.000374478
,86.787,0.00736652
,87.326,-0.00279717
,89.4985,6.03023e-05
,89.6172,0.00604643
,92.0527,0.0115651
,93.827,-0.000144347
,97.1972,0.00787869
,97.8548,-0.00269049
,99.2412,0.00230611
,99.9553,-0.0143831
1331285,13.1725,0.0306968
,14.202,0.00782416
,17.899,0.0072985
,18.2176,0.00536646
,20.8101,0.0208728
,21.9768,0.0282295
,25.2076,0.00722513
,26.0408,-0.0280946
,26.7245,-0.0136515
,29.5885,-0.0226288
,30.2952,0.00447038
,35.0594,0.00390252
,36.5251,0.00608195
,40.2821,-0.000301791
,40.4429,-0.00659194
,41.7889,-0.00421998
,44.1545,0.0152488
,45.2973,0.00831849
,47.8055,-0.010213
,48.4276,0.0183115
,49.2908,0.00590735
,50.7466,-0.00602467
,52.5241,0.00606285
,57.2578,-0.000516432
,62.2457,0.00832481
,62.465,0.00528098
,64.2981,-0.00207358
,64.9729,-0.0112137
,66.107,0.00253711
,66.9148,0.000113499
,67.9321,-0.00130292
,73.2667,-0.00114017
,73.6471,-0.0086822
,75.1951,-0.0023743
,76.3107,0.00860342
,77.9703,-0.0170271
,78.6271,-0.00311365
,80.1933,2.1236e-05
,81.0863,-0.000195284
,83.3348,-0.00129843
,84.7171,-0.00158
,85.445,-0.000366214
,86.787,0.00742128
,87.326,-0.00341789
,89.4985,-0.000381238
,89.6172,0.00599221
,92.0527,0.0117418
,93.827,-0.0001411
,97.1972,0.00814479
,97.8548,-0.00385285
,99.2412,0.00247948
,99.9553,-0.0146247
1336754,13.1725,0.0306697
,14.202,0.00787443
,17.899,0.00734404
,18.2176,0.00528353
,20.8101,0.0207478
,21.9768,0.0281938
,25.2076,0.00718627
,26.0408,-0.0280268
,26.7245,-0.0135839
,29.5885,-0.0225156
,30.2952,0.00487279
,35.0594,0.00457509
,36.5251,0.00592769
,40.2821,-0.000253141
,40.4429,-0.00675959
,41.7889,-0.00437353
,44.1545,0.015659
,45.2973,0.00852998
,47.8055,-0.0102261
,48.4276,0.0187858
,49.2908,0.00590299
,50.7466,-0.00589089
,52.5241,0.00628382
,57.2578,-0.000563854
,62.2457,0.00893869
,62.465,0.00533156
,64.2981,-0.00218506
,64.9729,-0.011545
,66.107,0.00257163
,66.9148,0.000296687
,67.9321,-0.00135563
,73.2667,-0.00138676
,73.6471,-0.00859194
,75.1951,-0.00267243
,76.3107,0.00884695
,77.9703,-0.018049
,78.6271,-0.00319915
,80.1933,6.03902e-05
,81.0863,-5.93108e-05
,83.3348,-0.0012843
,84.7171,-0.00158744
,85.445,-0.000358176
,86.787,0.00747835
,87.326,-0.00403935
,89.4985,-0.000823406
,89.6172,0.00593841
,92.0527,0.0119198
,93.827,-0.000137852
,97.1972,0.00841157
,97.8548,-0.00501545
,99.2412,0.00265341
,99.9553,-0.0148679
