Loadcase/Frequency
Loadcase,Eigen Mode-X
,97.7582,0.0154014
,98.3074,-0.00169264
,99.817,0.0138902
1989893,13.0266,0.0289312
,13.7296,-0.013265
,17.5273,-0.00653511
,18.0737,-0.00506851
,20.6961,-0.0205186
,21.699,0.0282952
,25.0282,0.00691331
,25.8028,-0.0266981
,26.4408,0.0167686
,29.268,0.0222477
,29.4881,0.0040666
,33.966,0.00419753
,35.8445,0.00532247
,39.5927,0.00195894
,39.6724,0.014336
,39.8047,-0.00150037
,41.3024,-0.00516378
,43.4211,-0.00145515
,44.4245,0.0154844
,44.7009,0.0186401
,46.6634,0.000760336
,49.4826,0.0107454
,49.6925,0.00311516
,53.7787,-0.00370863
,53.7938,0.000939531
,54.4445,0.00184934
,55.0484,0.00372672
,55.9893,-0.000136434
,61.8346,0.000408537
,63.1548,-0.00206299
,63.6306,0.0148743
,65.5777,0.000487058
,71.6785,0.00833364
,71.7402,-0.00584742
,72.9972,0.00660936
,74.903,-0.0104953
,75.5508,0.0145215
,76.978,-0.00406481
,79.2521,-0.00329131
,80.5575,0.00212272
,81.4874,0.00244349
,84.3341,-0.00160761
,85.2184,-0.00854276
,85.9286,-0.00161788
,88.4938,0.00126722
,88.5368,0.00203751
,90.1877,0.0126578
,91.3942,-0.00885365
,92.3671,-0.000575243
,93.4796,-0.000682464
,96.3202,-0.0107858
,97.7582,0.015697
,98.3074,-0.00173388
,99.817,0.0142618
1982150,13.0266,0.0289396
,13.7296,-0.0132534
,17.5273,-0.00652451
,18.0737,-0.0050876
,20.6961,-0.0205481
,21.699,0.0283043
,25.0282,0.0069214
,25.8028,-0.0267125
,26.4408,0.0167862
,29.268,0.0222752
,29.4881,0.00397459
,33.966,0.00404704
,35.8445,0.00536018
,39.5927,0.00193044
,39.6724,0.0142603
,39.8047,-0.00150141
,41.3024,-0.0051567
,43.4211,-0.00141083
,44.4245,0.0153954
,44.7009,0.0185619
,46.6634,0.000771624
,49.4826,0.0107136
,49.6925,0.00316409
,53.7787,-0.00370622
,53.7938,0.00096779
,54.4445,0.001829
,55.0484,0.00370839
,55.9893,-0.000141229
,61.8346,0.000407104
,63.1548,-0.00204948
,63.6306,0.0147371
,65.5777,0.000522729
,71.6785,0.00837111
,71.7402,-0.00575586
,72.9972,0.00649025
,74.903,-0.0104083
,75.5508,0.0143284
,76.978,-0.00404254
,79.2521,-0.00328323
,80.5575,0.00209041
,81.4874,0.00243246
,84.3341,-0.00161123
,85.2184,-0.00853623
,85.9286,-0.00153167
,88.4938,0.0012656
,88.5368,0.00208915
,90.1877,0.0126133
,91.3942,-0.0085066
,92.3671,-0.000570131
,93.4796,-0.000680999
,96.3202,-0.0107472
,97.7582,0.0156334
,98.3074,-0.0017262
,99.817,0.0141805
1989883,13.0266,0.0289986
,13.7296,-0.0131755
,17.5273,-0.00645456
,18.0737,-0.00521406
,20.6961,-0.0207531
,21.699,0.0283657
,25.0282,0.00698317
,25.8028,-0.0268162
,26.4408,0.0169062
,29.268,0.0224666
,29.4881,0.00336629
,33.966,0.00302965
,35.8445,0.00561202
,39.5927,0.00175255
,39.6724,0.0137391
,39.8047,-0.00151109
,41.3024,-0.00509557
,43.4211,-0.00111106
,44.4245,0.0147935
,44.7009,0.0180316
,46.6634,0.00084963
,49.4826,0.0104804
,49.6925,0.00348566
,53.7787,-0.00367711
,53.7938,0.00112843
,54.4445,0.00168719
,55.0484,0.0035821
,55.9893,-0.00017992
,61.8346,0.000397092
,63.1548,-0.00195533
,63.6306,0.0138158
,65.5777,0.000765486
,71.6785,0.00864683
,71.7402,-0.00515078
,72.9972,0.00569134
,74.903,-0.00982252
,75.5508,0.0130465
,76.978,-0.00387409
,79.2521,-0.00320965
,80.5575,0.00184135
,81.4874,0.00237216
,84.3341,-0.00161987
,85.2184,-0.00843326
,85.9286,-0.000932323
,88.4938,0.00124603
,88.5368,0.0024625
,90.1877,0.0122928
,91.3942,-0.00617376
,92.3671,-0.000537416
,93.4796,-0.000670466
,96.3202,-0.0104661
,97.7582,0.01517
,98.3074,-0.00165918
,99.817,0.0136006
